drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,100,tensor([19]),PAIR_17,-0.38246867060661316,0.060234569013118744,0.5860795947201968,1.1487739241220989,0.4755009682474891,407.37700000000007,1.1672258577374006
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,100,tensor([19]),PAIR_18,-0.831826388835907,-0.05665120109915733,0.8535634450845521,0.8777054577600181,0.12852816346486326,441.4790000000001,0.29113086571470725
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,100,tensor([19]),PAIR_19,-1.2441548109054565,0.5889995098114014,0.9439478413681317,3.8814992788520484,0.2175664133076974,416.8720000000002,0.5219021985350355
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,100,tensor([19]),PAIR_20,-1.418007493019104,0.17765864729881287,0.9627690008916492,1.5054233478713968,0.05604841532229047,415.43200000000013,0.13491597980485484
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,100,tensor([19]),PAIR_21,-1.0992276668548584,0.5705823302268982,0.921347137607273,3.720337417892494,0.29261518698401145,450.4650000000002,0.6495847335176126
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,100,tensor([19]),PAIR_22,-0.6942347288131714,-0.6897730827331543,0.7986059993492781,0.20428050239720455,0.04114086763271241,480.5290000000002,0.08561578517157631
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,100,tensor([19]),PAIR_23,-0.6649261116981506,-0.20704004168510437,0.7844758251046899,0.6208117931244018,0.13379994947841461,410.4000000000002,0.32602326870958714
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,100,tensor([19]),PAIR_24,-1.179753303527832,-0.34044721722602844,0.9348279424749633,0.45661774270226735,0.029758717794344594,513.6490000000003,0.05793590135354021
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,100,tensor([19]),PAIR_25,-1.7170230150222778,-0.48191145062446594,0.9817961254720462,0.3296769239682576,0.006001397358679926,541.0330000000002,0.011092479310282226
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,100,tensor([19]),PAIR_26,-2.208570957183838,-0.5546512603759766,0.9948085360869673,0.278835932984262,0.001447566683744604,608.914,0.002377292497371721
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,100,tensor([19]),PAIR_27,-1.536749005317688,-0.4706903398036957,0.9719149000944454,0.33830596879700653,0.009501356932309376,419.4640000000001,0.0226511856376456
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,100,tensor([19]),PAIR_28,-1.3295764923095703,-0.48499587178230286,0.9541349868347111,0.327343806454344,0.015013627992604271,664.8110000000003,0.022583302611726138
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,100,tensor([19]),PAIR_29,-2.506614923477173,-0.6718767881393433,0.9978834067760429,0.21287428970136713,0.00045056827913658905,440.9020000000002,0.0010219238722813434
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,100,tensor([19]),PAIR_30,-1.9147120714187622,0.10879559814929962,0.988818893142596,1.2846818786975573,0.014364165363487955,486.93500000000023,0.029499143342515837
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,100,tensor([19]),PAIR_31,-2.0499727725982666,-0.26128479838371277,0.9920790108564045,0.5479175378219187,0.004340048868673002,526.0440000000002,0.00825035333293983
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,100,tensor([19]),PAIR_32,-1.6962465047836304,-0.9047727584838867,0.9808550391607689,0.12451659656334696,0.0023838653650396177,673.687,0.0035385354994821295
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,100,tensor([19]),PAIR_33,-1.9122661352157593,-0.8324457406997681,0.9887500902342826,0.14708021610294852,0.0016546391594803834,600.6450000000003,0.0027547705541216233
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,100,tensor([19]),PAIR_34,-1.9231693744659424,-0.9093677401542664,0.9890538284189756,0.1232061139952941,0.0013486352636237408,1168.4609999999989,0.001154197926694808
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,100,tensor([19]),PAIR_35,-0.9084966778755188,-0.7654114961624146,0.8774239480804316,0.1716281431388523,0.021037500184247084,421.9580000000003,0.049856858228181644
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,100,tensor([19]),PAIR_36,-0.9285326600074768,-0.13035933673381805,0.8829956090378828,0.7406971323610676,0.08666481685929345,425.4673053340002,0.20369324686713558
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,100,tensor([19]),PAIR_37,-1.0823771953582764,-0.42033612728118896,0.9181958570654494,0.37989525814212405,0.031077005997216325,389.41,0.0798053619506852
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,100,tensor([19]),PAIR_38,-1.5826969146728516,-0.2655099928379059,0.9748349853334847,0.5426127660131194,0.013654858214958598,521.6350000000003,0.026177036078788022
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,100,tensor([19]),PAIR_39,-0.9415960907936096,-0.5628169178962708,0.8864923176743404,0.27364220550802976,0.03106049253369829,448.44500000000016,0.06926265770317047
Tofacitinib,Cardiac disorders;Vascular disorders,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,100,tensor([19]),PAIR_40,-0.1712532341480255,-0.2005544751882553,0.32619136170590785,0.6301522986634187,0.42460206228029024,312.377,1.3592616046645247
Peficitinib,,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@](O)(C3)C2,100,tensor([19]),PAIR_41,-0.41174569725990295,-0.5499135851860046,0.6131286571862489,0.28189437817449775,0.10905685661601533,326.40000000000015,0.3341202714951449
Baricitinib,Cardiac disorders;Vascular disorders,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,100,tensor([19]),PAIR_42,-0.6502652764320374,0.2769860625267029,0.777041631933289,1.8922828901150275,0.42190030510060594,371.4260000000001,1.1358933006860203
ruxolitinib,,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,100,tensor([19]),PAIR_43,-1.0199061632156372,-0.28181636333465576,0.9053854904033272,0.5226171252133701,0.04944716300888598,306.37300000000005,0.16139530248711856
delgocitinib,,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,100,tensor([19]),PAIR_44,-0.11675675958395004,-0.36790207028388977,0.23597225836691227,0.4286451653439428,0.3274967976396741,310.36100000000005,1.055212470766862
momelotinib,,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,100,tensor([19]),PAIR_45,-1.0058428049087524,-0.19738560914993286,0.9022385846736758,0.6347670732255102,0.06205572748107435,414.4690000000002,0.14972344730504408
Upadacitinib,Cardiac disorders;Vascular disorders,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,100,tensor([19]),PAIR_46,-1.0579060316085815,-0.22299456596374512,0.9133960844704567,0.59841908263104,0.051825435683445366,380.374,0.1362486281487309
Filgotinib,Cardiac disorders;Vascular disorders,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,100,tensor([19]),PAIR_47,-0.6025904417037964,-0.08484212309122086,0.7510562216000699,0.8225416100565576,0.20476661629864137,425.5140000000002,0.48122180773991285
Itacitinib,,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,100,tensor([19]),PAIR_48,-1.2946758270263672,-0.4121074378490448,0.9502132847254646,0.38716185511955264,0.019275517045998083,553.524,0.03482327242540176
Abrocitinib,,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,100,tensor([19]),PAIR_49,-0.6125569939613342,-0.11023486405611038,0.756726847026285,0.775827439966826,0.18873798748425535,323.4220000000001,0.5835657051290738
Fedratinib,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,100,tensor([19]),PAIR_50,-1.4330649375915527,-0.5177851319313049,0.9640718286720379,0.3035392579340159,0.010905610463815807,524.6910000000001,0.020784824713623452
Pacritinib,,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,100,tensor([19]),PAIR_51,-1.8187557458877563,-1.0661834478378296,0.9858067685620754,0.08586507471614321,0.0012187028778809098,472.58900000000017,0.0025787796116306335
Ritlecitinib,,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,100,tensor([19]),PAIR_52,-0.14992383122444153,-0.3770308792591095,0.2922222638578089,0.41972913929766276,0.2970749400050101,285.35100000000006,1.041086030905832
Decernotinib,,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,100,tensor([19]),PAIR_53,-1.019562840461731,-0.22418218851089478,0.9053098736028454,0.5967848800920252,0.05650963572782461,392.38500000000005,0.14401578992016667
palbociclib,,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,100,tensor([19]),PAIR_54,-0.5303716659545898,-1.314212679862976,0.7058373689309287,0.04850509060221738,0.014268385071791947,447.54300000000035,0.03188159589534846
ribociclib,,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,100,tensor([19]),PAIR_55,-0.4682629108428955,-0.9035419821739197,0.6604582806836137,0.1248699730039985,0.0423985653247684,434.54800000000023,0.09756934866750824
abemaciclib,,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,100,tensor([19]),PAIR_56,-1.4916608333587646,-1.0620131492614746,0.9687328798813505,0.0866935626896464,0.002710658038130846,506.6050000000003,0.00535063419849951
Tagtociclib,,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,100,tensor([19]),PAIR_57,-1.3719775676727295,-0.31632277369499207,0.9584943446338484,0.4826999194041052,0.02003477650005594,404.47100000000006,0.04953328297963497
Avotaciclib,,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,100,tensor([19]),PAIR_58,-0.24579307436943054,-0.169338196516037,0.43261753319264257,0.6771140157888424,0.3841826205881094,281.279,1.3658418175125389
roniciclib,,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,100,tensor([19]),PAIR_59,-1.2701220512390137,-0.3487314283847809,0.9472591697974448,0.44799025973909223,0.023627378221298043,430.45200000000017,0.05488969320922666
alvocidib,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,100,tensor([19]),PAIR_60,-1.267388105392456,-1.3274623155593872,0.9469197901867369,0.04704762279445815,0.002497297689145099,401.8460000000001,0.006214564009956795
seliciclib,,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,100,tensor([19]),PAIR_61,-1.275917649269104,-0.16067452728748322,0.9479715827861407,0.6907572831838483,0.03593900812300123,354.4580000000001,0.10139144305672666
Dinaciclib,,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,100,tensor([19]),PAIR_62,-1.2415663003921509,-0.18500077724456787,0.9436067739600013,0.6531293837592155,0.03683207297169852,396.4950000000003,0.09289416757260115
Berotralstat (BCX7353),Cardiac disorders,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,100,tensor([19]),PAIR_63,-1.8019622564315796,-1.250691294670105,0.985207723900427,0.0561446922090594,0.0008305077886819523,562.571,0.0014762719526636677
MORF-627,Carcinogenic toxicity,O=C(O)[C@H](c1cc(F)ccc1[C@H]1CCC2(CC2)CO1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,100,tensor([19]),PAIR_64,-1.7591447830200195,-0.08789989352226257,0.983571308359196,0.8167706182979224,0.01341847262928536,537.6760000000003,0.024956428461165
IAG933,Cardiac disorders,CNC(=O)c1cnc(OCCO)c(F)c1-c1c(Cl)c(F)cc2c1C[C@](c1ccccc1)([C@@H]1CCCN1)O2,100,tensor([19]),PAIR_65,-1.3639671802520752,-0.5862855911254883,0.9577030513059334,0.259247399608444,0.010965373960308548,529.9710000000003,0.020690516953396583
LMB763,,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,100,tensor([19]),PAIR_66,-1.9888874292373657,0.5484139919281006,0.990731553417967,3.5352000274635835,0.032765812611347686,487.94300000000027,0.0671509020753401
Emraclidine,,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2,100,tensor([19]),PAIR_67,-1.1617323160171509,0.15909390151500702,0.9320243354897243,1.44242719397896,0.09804994701841215,390.4090000000001,0.25114673846763813
YCT529,,Cc1ccc(C2=CC(C)(C)Oc3ccc(-c4ccc(-c5ccc(C(=O)O)cc5)[nH]4)cc32)cc1,100,tensor([19]),PAIR_68,-2.8343441486358643,0.4531766474246979,0.9995351481935167,2.8390735746669047,0.0013197484799227898,435.52300000000014,0.0030302612719024925
JBJ-09-063,,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,100,tensor([19]),PAIR_69,-1.9896575212478638,-0.49405965209007263,0.9907497470915997,0.3205828960789363,0.002965472866837576,556.6630000000001,0.005327231856325237
Sertraline,Nervous system disorders(suicide),CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,100,tensor([19]),PAIR_70,-1.6741153001785278,-1.5825313329696655,0.9798018137193619,0.026149817786892397,0.0005281788908643955,306.236,0.001724744611555779
Escitalopram,Nervous system disorders(suicide),CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,100,tensor([19]),PAIR_71,-0.6114213466644287,-1.0179859399795532,0.7560872526663222,0.09594316920322704,0.02340176198825902,324.39900000000006,0.07213882283317462
Citalopram,Nervous system disorders(suicide),CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,100,tensor([19]),PAIR_72,-0.6583994626998901,-1.1110116243362427,0.781197275513697,0.07744410688173738,0.016944981581132584,324.39900000000006,0.05223499943320596
Fluoxetine,Nervous system disorders(suicide),CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,100,tensor([19]),PAIR_73,-1.0006134510040283,-1.3760743141174316,0.9010421947943845,0.04206546420836836,0.004162706013015507,309.33099999999996,0.013457125257460477
Paroxetine,Nervous system disorders(suicide),Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,100,tensor([19]),PAIR_74,-1.1509112119674683,-1.766762375831604,0.9302840870872563,0.017109512057568974,0.001192805252585017,329.3710000000001,0.0036214641015299364
Fluvoxamine,Nervous system disorders(suicide),COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,100,tensor([19]),PAIR_75,-0.6121992468833923,-1.1876178979873657,0.7565255449809912,0.064920536777471,0.015806492311436268,318.339,0.049653018673289376
Finasteride,Nervous system disorders(suicide),CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,100,tensor([19]),PAIR_76,-0.8571249842643738,-0.3800133764743805,0.8619066387785562,0.4168565438949187,0.057565121293603645,372.55300000000017,0.1545152536514365
doxycycline,Nervous system disorders(suicide),C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,100,tensor([19]),PAIR_77,-0.9671789407730103,0.10964026302099228,0.8930428168854296,1.2871829042028307,0.13767345758676663,444.44000000000017,0.3097683772539973
lumacaftor,Nervous system disorders(suicide),Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,100,tensor([19]),PAIR_78,-2.2256972789764404,-0.54671311378479,0.9950479824927624,0.28397943200953196,0.0014062711190065966,452.41300000000024,0.0031083791115785707
clozapine,Nervous system disorders(suicide),CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,100,tensor([19]),PAIR_79,-1.162881851196289,-0.6385273933410645,0.932206668587328,0.2298648716277005,0.015583305422387997,326.83100000000013,0.047680010226655335
dextromethorphan,Nervous system disorders(suicide),COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,100,tensor([19]),PAIR_80,-0.24859490990638733,-0.9340165853500366,0.4362726360331636,0.11640815732411727,0.06562246367256142,271.404,0.24178885967989203
piroxicam,Nervous system disorders(suicide),CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,100,tensor([19]),PAIR_81,-1.3307528495788574,0.9514349699020386,0.9542617592903362,8.942006266894552,0.4089916350625453,331.35300000000007,1.2343079285913972
formoterol,Nervous system disorders(suicide),COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,100,tensor([19]),PAIR_82,-0.16943928599357605,-1.4631296396255493,0.32336694269417776,0.03442471554904842,0.023292900528835907,344.41100000000006,0.0676311166856921
venlafaxine,Nervous system disorders(suicide),COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,100,tensor([19]),PAIR_83,-0.11078418046236038,-0.6898646950721741,0.22537862192291175,0.2042374149492167,0.15820666782286436,277.4079999999999,0.5703031917711977
Bupropion,Nervous system disorders(suicide),CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,100,tensor([19]),PAIR_84,-0.357175350189209,-1.2782899141311646,0.5611970145194246,0.052687802554464626,0.023119565059310163,239.746,0.09643357995257548
quetiapine,Nervous system disorders(suicide),OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,100,tensor([19]),PAIR_85,-1.6639842987060547,-0.7756123542785645,0.9793014767120273,0.1676438576120157,0.0034699802908678907,383.51700000000017,0.009047787427592229
alprazolam,Nervous system disorders(suicide),Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,100,tensor([19]),PAIR_86,-0.7870281338691711,-0.04963953047990799,0.8375429268077593,0.891990993963779,0.14491024619319315,308.77200000000005,0.4693114861230718
tiagabine,Nervous system disorders(suicide),Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,100,tensor([19]),PAIR_87,-1.309956431388855,0.22326965630054474,0.9519691735077946,1.67212852765561,0.08031371518449341,375.5590000000001,0.21385112641287626
topiramate,Nervous system disorders(suicide),CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,100,tensor([19]),PAIR_88,-0.05071841552853584,0.45789584517478943,0.11033249440124134,2.8700921786244735,2.5534277493953423,339.3660000000001,7.524111871534985
vigabatrin,Nervous system disorders(suicide),C=CC(N)CCC(=O)O,100,tensor([19]),PAIR_89,-0.18494871258735657,1.17832612991333,0.34713945169071636,15.077388654291816,9.843432223913128,129.159,76.21174075297215
Levetiracetam,Nervous system disorders(suicide),CC[C@@H](C(N)=O)N1CCCC1=O,100,tensor([19]),PAIR_90,-0.11142279952764511,0.12445870786905289,0.2265183168872989,1.3318604048101426,1.0301696275837127,170.212,6.0522737972864
