drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
BIA 10-2474,Nervous system disorders,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,150,tensor([25]),PAIR_0,-0.4157544672489166,0.08643527328968048,0.6166924528780352,1.220211948317994,0.46771644887868397,300.3620000000002,1.5571758374184606
Acomplia,Nervous system disorders,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,150,tensor([25]),PAIR_1,-2.5325276851654053,-0.08209384977817535,0.9980639815238019,0.8277632671418278,0.0016025649791046532,463.79600000000016,0.00345532298489994
Rubraca,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,150,tensor([25]),PAIR_2,-0.7886031270027161,-0.5239495635032654,0.8381346430257813,0.299261216142294,0.048440023579411226,323.371,0.14979705533090854
lanifibranor,Hepatobiliary disorders,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,150,tensor([25]),PAIR_3,-1.934609055519104,1.0178977251052856,0.9893644184106077,10.42071996033076,0.1108304173583063,434.92600000000016,0.25482591833623713
hydroxychloroquine,Cardiac disorders,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,150,tensor([25]),PAIR_4,-0.4868767559528351,-0.8525285124778748,0.6747455655339835,0.14043374824160815,0.0456766993642672,335.8790000000001,0.13599153077229356
Nuplazid,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,150,tensor([25]),PAIR_5,-1.5037025213241577,-0.8144011497497559,0.9696152886272447,0.1533200140040629,0.004658584373180257,427.5640000000002,0.01089564222708239
Atabecestat,Hepatobiliary disorders,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,150,tensor([25]),PAIR_6,-0.9943471550941467,0.18730536103248596,0.8995894659349568,1.5392365275302684,0.1545555617817368,367.4090000000001,0.4206635160862601
Finerenone,Renal and urinary disorders;Cardiac disorders;Vascular disorders,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,150,tensor([25]),PAIR_7,-0.9362112879753113,-0.4582791030406952,0.8850636898712363,0.3481135250172996,0.04001088407140549,378.4320000000002,0.10572806758256562
Iptacopan,,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,150,tensor([25]),PAIR_8,-0.8346264958381653,0.5457935929298401,0.8545109885436043,3.5139339415217674,0.5112387754750781,422.5250000000002,1.2099610093487436
Aficamten,,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,150,tensor([25]),PAIR_9,-1.48812735080719,0.2277132123708725,0.9684692708669459,1.6893250125292736,0.05326564938775375,337.38300000000004,0.157878877678347
