drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
Etifoxine,hepatic,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,300,tensor([40]),PAIR_380,-1.6549628973007202,0.08978047221899033,0.9788460081375376,1.2296470499839876,0.026011943689062123,300.789,0.08647903909073179
Floctafenine,dermatological,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,300,tensor([40]),PAIR_381,-1.042990803718567,-0.32767805457115173,0.9103351571382546,0.4702425734211667,0.04216422645271167,406.36000000000007,0.1037607698905199
Flubendazole,reproductive,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,300,tensor([40]),PAIR_382,-1.862792730331421,-0.34794285893440247,0.9872719100707672,0.44880443622033633,0.005712423224851067,313.288,0.01823377602988645
Flumequine,carcinogenicity,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,300,tensor([40]),PAIR_383,-0.8276911377906799,0.6953869462013245,0.8521528740619706,4.958918220212625,0.7331618066201645,261.252,2.806339498339398
Flurothyl,neurological,FC(F)(F)COCC(F)(F)F,300,tensor([40]),PAIR_384,-0.14646589756011963,0.531728208065033,0.2865563085968875,3.4019522071390518,2.427101340638251,182.063,13.33110703788387
Fominoben,reproductive,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,300,tensor([40]),PAIR_385,-0.6507866978645325,-0.11078887432813644,0.7773103600557556,0.7748383821808672,0.17254848034283815,401.89400000000006,0.42933828408196717
Hexestrol,carcinogenicity,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,300,tensor([40]),PAIR_386,-0.6333034634590149,0.1258227825164795,0.7681216145048246,1.3360502188685577,0.30980116769171684,270.37199999999996,1.1458330289072718
Indoramin,cardiovascular,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,300,tensor([40]),PAIR_387,-0.9065974354743958,-0.682559609413147,0.8768823415560956,0.20770186232662163,0.025571766944091863,347.46200000000016,0.07359586643745748
Iodamide,neurological,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,300,tensor([40]),PAIR_388,-1.1510056257247925,0.5716680288314819,0.9302994589700276,3.7296495742819666,0.2599585931796592,627.9420000000002,0.4139850387132237
Olaparib,,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,300,tensor([40]),PAIR_389,-1.130632996559143,0.8416196703910828,0.9269038490917001,6.944159225349945,0.5075913106674426,434.47100000000034,1.1682973332338458
Niraparib,,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,300,tensor([40]),PAIR_390,-0.5451395511627197,-0.24878014624118805,0.7157054753293751,0.5639230594709262,0.16032023814309151,320.396,0.5003815220636072
Lamictal,美国食品和药物管理局 (FDA) 对研究结果的审查表明，服用癫痫和精神健康药物拉莫三嗪 (Lamictal) 的心脏病患者发生心律失常（称为心律失常）的风险可能增加。,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,300,tensor([40]),PAIR_391,-0.6164543032646179,0.5945069193840027,0.7589091290905969,3.931035079676016,0.9477366709345054,256.09599999999995,3.700708605110996
Febuxostat,美国食品和药物管理局 (FDA) 提醒公众，一项安全性临床试验的初步结果显示，与另一种名为别嘌醇的痛风药物相比，非布索坦 (Uloric) 可增加心脏相关死亡的风险。,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,300,tensor([40]),PAIR_392,-1.7444512844085693,1.1943799257278442,0.9829715199119525,15.645157001983407,0.2664132444826509,316.382,0.8420619519525475
Ziprasidone,美国食品和药物管理局 (FDA) 警告说，抗精神病药物齐拉西酮（以商品名 Geodon 及其仿制药销售）与一种罕见但严重的皮肤反应有关，这种反应可能会发展到影响身体的其他部位。DRESS 可能从皮疹开始，然后扩散到身体的各个部位。它可能包括发烧、淋巴结肿大以及肝脏、肾脏、肺、心脏或胰腺等器官的炎症。DRESS 还会导致血液中一种叫做嗜酸性粒细胞的特定类型的白细胞数量高于正常水平。着装会导致死亡。,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,300,tensor([40]),PAIR_393,-1.5309337377548218,-0.19806702435016632,0.9715228136976288,0.6337718941556071,0.018048040303075885,412.9460000000002,0.04370556998512124
