drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
AZD4144,,OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12,350,tensor([42]),PAIR_13,-1.7332385778427124,0.37756937742233276,0.9824999698694268,2.385444833683404,0.04174535646427979,379.3380000000001,0.11004791627593277
JT001,Renal and urinary disorders,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,350,tensor([42]),PAIR_14,-1.5466101169586182,1.3050459623336792,0.9725678890628561,20.185799831063918,0.5537391003207265,402.47600000000017,1.375831354716123
sovleplenib,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,350,tensor([42]),PAIR_15,-0.7442042231559753,0.38909104466438293,0.8206035948989243,2.449576712597352,0.43944525625927583,482.61000000000035,0.9105597817270167
STX-478,Off-target side effects hyperglycemia and rash,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,350,tensor([42]),PAIR_16,-1.7238267660140991,0.32450592517852783,0.9820946487225174,2.111085997639137,0.037799736364703566,401.2950000000001,0.09419438658518935
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,350,tensor([42]),PAIR_17,-0.3824686110019684,0.611242413520813,0.5860795377744014,4.085473647531831,1.691061140596878,407.37700000000007,4.151096258740376
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,350,tensor([42]),PAIR_18,-0.831826388835907,0.4907020032405853,0.8535634450845521,3.0952946940161254,0.45326429143978697,441.4790000000001,1.0266950215973736
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,350,tensor([42]),PAIR_19,-1.2441545724868774,1.1555297374725342,0.9439478100471328,14.306379376250417,0.8019038943353702,416.8720000000002,1.9236213857859723
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,350,tensor([42]),PAIR_20,-1.4180083274841309,0.7356913685798645,0.9627690743515657,5.441158394345638,0.20257936362123677,415.43200000000013,0.48763543400902365
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,350,tensor([42]),PAIR_21,-1.0992274284362793,1.1285476684570312,0.9213470938789575,13.444593273410515,1.0574563325691564,450.4650000000002,2.3474772347888426
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,350,tensor([42]),PAIR_22,-0.6942348480224609,-0.1735839545726776,0.7986060549045799,0.6705266529572927,0.13504000793069681,480.5290000000002,0.28102363838747874
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,350,tensor([42]),PAIR_23,-0.6649259328842163,0.32669004797935486,0.7844757359538299,2.121729662358031,0.4572842239846435,410.4000000000002,1.1142403118534192
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,350,tensor([42]),PAIR_24,-1.1797534227371216,0.19149041175842285,0.9348279606387727,1.5541409784690707,0.10128653702168257,513.6490000000003,0.19719017660247076
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,350,tensor([42]),PAIR_25,-1.7170228958129883,0.06113707274198532,0.9817961202005082,1.1511636637904086,0.020955644965183172,541.0330000000002,0.038732655799522696
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,350,tensor([42]),PAIR_26,-2.208570957183838,-0.02143881469964981,0.9948085360869673,0.9518339371827346,0.004941411536084012,608.914,0.008115122227578955
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,350,tensor([42]),PAIR_27,-1.5367487668991089,0.050352804362773895,0.9719148841267805,1.1229303098603998,0.031537627869979594,419.4640000000001,0.0751855412382936
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,350,tensor([42]),PAIR_28,-1.329577088356018,0.061384424567222595,0.9541350511558186,1.1518194942187956,0.0528281421800759,664.8110000000003,0.07946339964302017
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,350,tensor([42]),PAIR_29,-2.506614923477173,-0.14644284546375275,0.9978834067760429,0.7137681331000824,0.001510756793996126,440.9020000000002,0.0034265138148525643
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,350,tensor([42]),PAIR_30,-1.9147120714187622,0.6735012531280518,0.988818893142596,4.715212318778657,0.052721292791612015,486.93500000000023,0.10827172577779784
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,350,tensor([42]),PAIR_31,-2.0499725341796875,0.27364757657051086,0.9920790059584172,1.8777923981230835,0.01487398239686233,526.0440000000002,0.02827516785071653
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,350,tensor([42]),PAIR_32,-1.6962460279464722,-0.3579578399658203,0.980855017041334,0.4385732711149881,0.008396477801622832,673.687,0.012463470130227883
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,350,tensor([42]),PAIR_33,-1.9122661352157593,-0.2858909070491791,0.9887500902342826,0.517736868945691,0.005824493058024069,600.6450000000003,0.009697064086147502
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,350,tensor([42]),PAIR_34,-1.9231687784194946,-0.3596931993961334,0.9890538120220953,0.43682431102974084,0.004781561021850252,1168.4609999999989,0.004092187092123961
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,350,tensor([42]),PAIR_35,-0.9084965586662292,-0.2566876709461212,0.8774239141598192,0.5537482019472607,0.06787628713573318,421.9580000000003,0.160860292104269
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,350,tensor([42]),PAIR_36,-0.9285327792167664,0.41946539282798767,0.8829956414291231,2.6270321805509855,0.3073742152304201,425.4673053340002,0.7224390955002413
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,350,tensor([42]),PAIR_37,-1.0823774337768555,0.11531677097082138,0.9181959025237275,1.3041176447604699,0.10668216693251237,389.41,0.2739584677653691
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,350,tensor([42]),PAIR_38,-1.5826973915100098,0.2983209788799286,0.9748350140626587,1.987563345317501,0.05001700363448992,521.6350000000003,0.09588506069280223
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,350,tensor([42]),PAIR_39,-0.9415963292121887,-0.020816102623939514,0.8864923805371931,0.9531997008491245,0.10819542891604375,448.44500000000016,0.24126800146293015
Tofacitinib,Cardiac disorders;Vascular disorders,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,350,tensor([42]),PAIR_40,-0.17125335335731506,0.3307848870754242,0.3261915469340652,2.141829456341444,1.4431827927084804,312.377,4.620003369993566
Peficitinib,,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@](O)(C3)C2,350,tensor([42]),PAIR_41,-0.41174548864364624,-0.034253694117069244,0.6131284708691317,0.9241581671188416,0.3575304832720468,326.40000000000015,1.0953752551226918
Baricitinib,Cardiac disorders;Vascular disorders,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,350,tensor([42]),PAIR_42,-0.6502658724784851,0.8360756635665894,0.7770419393055913,6.856076638497005,1.528617551291533,371.4260000000001,4.115537284119939
ruxolitinib,,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,350,tensor([42]),PAIR_43,-1.0199066400527954,0.24079741537570953,0.905385595385097,1.740994565110593,0.16472316421572072,306.37300000000005,0.5376556165710448
delgocitinib,,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,350,tensor([42]),PAIR_44,-0.116756871342659,0.16298769414424896,0.2359724552347454,1.4554178403256561,1.1119793191515603,310.36100000000005,3.5828577661225482
momelotinib,,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,350,tensor([42]),PAIR_45,-1.0058430433273315,0.33623191714286804,0.9022386388921599,2.168861987357885,0.21203089993916183,414.4690000000002,0.5115723973063406
Upadacitinib,Cardiac disorders;Vascular disorders,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,350,tensor([42]),PAIR_46,-1.057906150817871,0.3092188239097595,0.913396108517086,2.038068721718163,0.1765046824104011,380.374,0.46402930381782426
Filgotinib,Cardiac disorders;Vascular disorders,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,350,tensor([42]),PAIR_47,-0.6025906205177307,0.45273375511169434,0.7510563245108873,2.836179771075013,0.706049016559284,425.5140000000002,1.6592850448147034
Itacitinib,,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,350,tensor([42]),PAIR_48,-1.2946759462356567,0.13177834451198578,0.9502132986661593,1.354497926410702,0.06743598371951612,553.524,0.12183027966179627
Abrocitinib,,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,350,tensor([42]),PAIR_49,-0.6125566363334656,0.43158093094825745,0.7567266458741068,2.701350459148541,0.6571665868665874,323.4220000000001,2.0319167739565867
Fedratinib,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,350,tensor([42]),PAIR_50,-1.4330652952194214,0.016168124973773956,0.9640718590820392,1.0379301437078101,0.03729090046613352,524.6910000000001,0.07107211761995824
Pacritinib,,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,350,tensor([42]),PAIR_51,-1.8187555074691772,-0.5393913984298706,0.9858067602207576,0.2888075893737331,0.004099115366046362,472.58900000000017,0.008673742651746783
Ritlecitinib,,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,350,tensor([42]),PAIR_52,-0.14992383122444153,0.14736218750476837,0.2922222638578089,1.4039840936347634,0.9937086833724589,285.35100000000006,3.4824082739239
Decernotinib,,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,350,tensor([42]),PAIR_53,-1.0195629596710205,0.3096928596496582,0.9053098998690547,2.0402945037828597,0.19319569085981625,392.38500000000005,0.49236257976175496
palbociclib,,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,350,tensor([42]),PAIR_54,-0.530371367931366,-0.7873951196670532,0.7058371663825403,0.16315668783522874,0.0479946336172502,447.54300000000035,0.10724027326368675
ribociclib,,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,350,tensor([42]),PAIR_55,-0.46826279163360596,-0.36317652463912964,0.6604581872081886,0.43333470806002267,0.14713525232031047,434.54800000000023,0.33859378554339314
abemaciclib,,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,350,tensor([42]),PAIR_56,-1.4916613101959229,-0.533808708190918,0.9687329153103771,0.2925440650272848,0.009147000056654668,506.6050000000003,0.0180554871283439
Tagtociclib,,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,350,tensor([42]),PAIR_57,-1.3719780445098877,0.2340097874403,0.958494391304352,1.7139959343953681,0.07114044455894573,404.47100000000006,0.17588515507649677
Avotaciclib,,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,350,tensor([42]),PAIR_58,-0.24579307436943054,0.3795076012611389,0.43261753319264257,2.3961146874970845,1.3595134621454363,281.279,4.833327273438246
roniciclib,,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,350,tensor([42]),PAIR_59,-1.2701219320297241,0.17741842567920685,0.9472591550458727,1.5045908822229892,0.07935339443871635,430.45200000000017,0.1843489969583515
alvocidib,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,350,tensor([42]),PAIR_60,-1.2673883438110352,-0.8015081882476807,0.9469198198761813,0.15793988292558545,0.008383477434424906,401.8460000000001,0.02086241354754036
seliciclib,,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,350,tensor([42]),PAIR_61,-1.275917410850525,0.37821438908576965,0.9479715536740922,2.3889903148250697,0.1242954543679896,354.4580000000001,0.35066341955320396
Dinaciclib,,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,350,tensor([42]),PAIR_62,-1.2415666580200195,0.34312430024147034,0.9436068212223255,2.20355705702214,0.12426558706345575,396.4950000000003,0.31341022475303765
Berotralstat (BCX7353),Cardiac disorders,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,350,tensor([42]),PAIR_63,-1.8019622564315796,-0.7196794748306274,0.985207723900427,0.19068675365563165,0.002820691108605366,562.571,0.005013929101580718
MORF-627,Carcinogenic toxicity,O=C(O)[C@H](c1cc(F)ccc1[C@H]1CCC2(CC2)CO1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,350,tensor([42]),PAIR_64,-1.7591441869735718,0.4810265898704529,0.9835712844378386,3.027098757879144,0.04973134447176857,537.6760000000003,0.09249314544775766
IAG933,Cardiac disorders,CNC(=O)c1cnc(OCCO)c(F)c1-c1c(Cl)c(F)cc2c1C[C@](c1ccccc1)([C@@H]1CCCN1)O2,350,tensor([42]),PAIR_65,-1.3639670610427856,-0.0407552570104599,0.9577030394210978,0.9104261910886247,0.038508260714475634,529.9710000000003,0.07266107148216715
LMB763,,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,350,tensor([42]),PAIR_66,-1.9888874292373657,1.124710202217102,0.990731553417967,13.32631891395988,0.12351427498917268,487.94300000000027,0.2531325892351619
Emraclidine,,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2,350,tensor([42]),PAIR_67,-1.1617323160171509,0.7171058654785156,0.9320243354897243,5.213217752409834,0.35437194095682445,390.4090000000001,0.9076940873720236
YCT529,,Cc1ccc(C2=CC(C)(C)Oc3ccc(-c4ccc(-c5ccc(C(=O)O)cc5)[nH]4)cc32)cc1,350,tensor([42]),PAIR_68,-2.834343910217285,1.0307247638702393,0.9995351473887941,10.733089822363151,0.004989304830232758,435.52300000000014,0.011455892869567753
JBJ-09-063,,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,350,tensor([42]),PAIR_69,-1.9896575212478638,0.0610501691699028,0.9907497470915997,1.1509333356833251,0.010646424435779553,556.6630000000001,0.019125439333635523
Sertraline,Nervous system disorders(suicide),CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,350,tensor([42]),PAIR_70,-1.6741151809692383,-1.061544418334961,0.979801807900406,0.0867871809431473,0.0017529441524719083,306.236,0.005724160949306772
Escitalopram,Nervous system disorders(suicide),CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,350,tensor([42]),PAIR_71,-0.6114209294319153,-0.4886244237422943,0.7560870173742976,0.324620226365201,0.07917908763336684,324.39900000000006,0.2440793209392348
Citalopram,Nervous system disorders(suicide),CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,350,tensor([42]),PAIR_72,-0.6583991646766663,-0.5818668603897095,0.7811971246790902,0.2618985775275043,0.05730416180547415,324.39900000000006,0.1766471592251337
Fluoxetine,Nervous system disorders(suicide),CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,350,tensor([42]),PAIR_73,-1.0006134510040283,-0.8617285490036011,0.9010421947943845,0.13749010733159855,0.013605719259019494,309.33099999999996,0.043984338003690206
Paroxetine,Nervous system disorders(suicide),Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,350,tensor([42]),PAIR_74,-1.1509113311767578,-1.2539457082748413,0.9302841064983063,0.05572554078102138,0.0038849558664139764,329.3710000000001,0.011795075663655803
Fluvoxamine,Nervous system disorders(suicide),COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,350,tensor([42]),PAIR_75,-0.6121991872787476,-0.6742889881134033,0.756525511428012,0.21169520048544146,0.05154238067133732,318.339,0.1619103555371391
Finasteride,Nervous system disorders(suicide),CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,350,tensor([42]),PAIR_76,-0.8571245670318604,0.1675904095172882,0.8619065051486792,1.470924594153886,0.20312511786947085,372.55300000000017,0.5452247542483104
doxycycline,Nervous system disorders(suicide),C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,350,tensor([42]),PAIR_77,-0.967179536819458,0.6824876070022583,0.8930429650522859,4.813795171910491,0.514869258433168,444.44000000000017,1.1584674161487891
lumacaftor,Nervous system disorders(suicide),Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,350,tensor([42]),PAIR_78,-2.2256975173950195,-0.0020971144549548626,0.9950479857608441,0.995182855354549,0.0049281596702795746,452.41300000000024,0.010893054952619777
clozapine,Nervous system disorders(suicide),CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,350,tensor([42]),PAIR_79,-1.1628819704055786,-0.12151870876550674,0.9322066874706497,0.7559294953101673,0.0512469645257162,326.83100000000013,0.15679958304357963
dextromethorphan,Nervous system disorders(suicide),COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,350,tensor([42]),PAIR_80,-0.24859493970870972,-0.4258438050746918,0.4362726747861685,0.37510788632988384,0.21145856542735939,271.404,0.7791284042510773
piroxicam,Nervous system disorders(suicide),CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,350,tensor([42]),PAIR_81,-1.3307527303695679,1.4996134042739868,0.9542617464609018,31.594639493941564,1.445083631650305,331.35300000000007,4.361160549777141
formoterol,Nervous system disorders(suicide),COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,350,tensor([42]),PAIR_82,-0.1694389283657074,-0.9348310232162476,0.32336638468357914,0.1161900602167919,0.07861810050832055,344.41100000000006,0.22826826236188894
venlafaxine,Nervous system disorders(suicide),COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,350,tensor([42]),PAIR_83,-0.11078418791294098,-0.17142820358276367,0.22537863522917564,0.6738632875625462,0.521988899480654,277.4079999999999,1.8816649104591583
Bupropion,Nervous system disorders(suicide),CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,350,tensor([42]),PAIR_84,-0.35717540979385376,-0.7428714632987976,0.561197074880216,0.18077090685177127,0.07932280270311325,239.746,0.33086184004368474
quetiapine,Nervous system disorders(suicide),OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,350,tensor([42]),PAIR_85,-1.6639842987060547,-0.2611437141895294,0.9793014767120273,0.5480955623307864,0.011344768760938288,383.51700000000017,0.0295808758436739
alprazolam,Nervous system disorders(suicide),Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,350,tensor([42]),PAIR_86,-0.7870287299156189,0.48588529229164124,0.8375431511452577,3.0611548016610626,0.49730556293441996,308.77200000000005,1.6105915139145386
tiagabine,Nervous system disorders(suicide),Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,350,tensor([42]),PAIR_87,-1.309956431388855,0.7945851683616638,0.9519691735077946,6.2313933768279295,0.29929897408709993,375.5590000000001,0.79694262176409
topiramate,Nervous system disorders(suicide),CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,350,tensor([42]),PAIR_88,-0.05071849375963211,1.0166579484939575,0.1103326548406904,10.391014443558074,9.244546233512352,339.3660000000001,27.240637640518937
vigabatrin,Nervous system disorders(suicide),C=CC(N)CCC(=O)O,350,tensor([42]),PAIR_89,-0.18494868278503418,1.6899104118347168,0.34713940682117694,48.96777960714703,31.969133640971886,129.159,247.51766149452914
Levetiracetam,Nervous system disorders(suicide),CC[C@@H](C(N)=O)N1CCCC1=O,350,tensor([42]),PAIR_90,-0.11142276972532272,0.6671889424324036,0.2265182637404495,4.647174093601155,3.594504286619024,170.212,21.117807714021485
Aripiprazole,Nervous system disorders(suicide),O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,350,tensor([42]),PAIR_91,-1.9516433477401733,-0.09760510176420212,0.9898120038302218,0.7987206232883959,0.008137362650785008,448.39400000000006,0.018147795578854774
