drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
BIA 10-2474,Nervous system disorders,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,125,tensor([22]),PAIR_0,-0.41575467586517334,0.038852401077747345,0.6166926374831704,1.093584638441065,0.41917904344976537,300.3620000000002,1.3955794789279772
Acomplia,Nervous system disorders,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,125,tensor([22]),PAIR_1,-2.5325281620025635,-0.12386880815029144,0.9980639847485246,0.751849978857984,0.0014555930258904792,463.79600000000016,0.0031384337637462996
Rubraca,,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,125,tensor([22]),PAIR_2,-0.7886032462120056,-0.5880810022354126,0.8381346877308857,0.2581778606476219,0.04179004003469918,323.371,0.12923249157994743
lanifibranor,Hepatobiliary disorders,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,125,tensor([22]),PAIR_3,-1.9346085786819458,0.9903109073638916,0.9893644056341202,9.779370664327958,0.10400941953937659,434.92600000000016,0.23914279564656185
hydroxychloroquine,Cardiac disorders,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,125,tensor([22]),PAIR_4,-0.48687678575515747,-0.9136492609977722,0.6747455879224082,0.12199744603607973,0.03968020758543284,335.8790000000001,0.11813839979704845
Nuplazid,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,125,tensor([22]),PAIR_5,-1.5037028789520264,-0.8721107244491577,0.9696153144723826,0.13424226635363448,0.00407890904766984,427.5640000000002,0.009539879521357828
Atabecestat,Hepatobiliary disorders,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,125,tensor([22]),PAIR_6,-0.9943471550941467,0.14781694114208221,0.8995894659349568,1.4054549878984963,0.14112248593926682,367.4090000000001,0.3841018754011654
Finerenone,Renal and urinary disorders;Cardiac disorders;Vascular disorders,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,125,tensor([22]),PAIR_7,-0.9362114071846008,-0.5230610370635986,0.8850637216948103,0.29987410372103424,0.03446641344180012,378.4320000000002,0.0910769000554924
Iptacopan,,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,125,tensor([22]),PAIR_8,-0.8346261978149414,0.5169130563735962,0.854510888018632,3.2878580298091413,0.4783475450777423,422.5250000000002,1.1321165495006025
Aficamten,,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,125,tensor([22]),PAIR_9,-1.4881274700164795,0.18737293779850006,0.968469279796564,1.5394760532990137,0.04854078869646104,337.38300000000004,0.14387443557162344
Resmetirom,,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,125,tensor([22]),PAIR_10,-1.4097124338150024,0.5389078855514526,0.9620317482648514,3.4586601139580013,0.1313192778730752,435.2270000000001,0.30172594501966826
BAY2413555,,C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,125,tensor([22]),PAIR_11,-1.2688783407211304,-0.07618965208530426,0.9471050460855323,0.8390934827138681,0.04438381109808029,584.3950000000003,0.07594830739154214
NVP-DFV890,,CC(C)(O)c1ncc([S@](N)(=O)=NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,125,tensor([22]),PAIR_12,-1.2667601108551025,0.356136292219162,0.9468415316008209,2.2705773027183764,0.12070041179444824,420.56000000000034,0.28699926715438495
AZD4144,,OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12,125,tensor([22]),PAIR_13,-1.7332384586334229,-0.028684742748737335,0.9824999647910866,0.9360849378554517,0.016381519371003926,379.3380000000001,0.043184493435943466
JT001,Renal and urinary disorders,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,125,tensor([22]),PAIR_14,-1.5466102361679077,0.9048333764076233,0.9725678968674466,8.032178964674818,0.22033956173808558,402.47600000000017,0.5474601261642569
sovleplenib,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,125,tensor([22]),PAIR_15,-0.7442043423652649,-0.018284820020198822,0.8206036444161173,0.9587716414311989,0.17200013830993421,482.61000000000035,0.3563957197528731
STX-478,Off-target side effects hyperglycemia and rash,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,125,tensor([22]),PAIR_16,-1.7238274812698364,-0.07907462865114212,0.9820946798600666,0.8335379381369271,0.014924763631121682,401.2950000000001,0.037191501591402026
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,125,tensor([22]),PAIR_17,-0.38246870040893555,0.20824025571346283,0.5860796231930916,1.615251881946558,0.6685856676133872,407.37700000000007,1.641196404346311
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,125,tensor([22]),PAIR_18,-0.8318262696266174,0.08404603600502014,0.8535634046144807,1.2135174787074532,0.1777033680227389,441.4790000000001,0.40251828064922424
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,125,tensor([22]),PAIR_19,-1.244154930114746,0.7463560700416565,0.9439478570286247,5.5764276258146825,0.31257071855169144,416.8720000000002,0.7498002229741775
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,125,tensor([22]),PAIR_20,-1.4180080890655518,0.33333632349967957,0.9627690533630324,2.1544495236080654,0.0802121952454921,415.43200000000013,0.19308140741563498
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,125,tensor([22]),PAIR_21,-1.0992275476455688,0.7262675166130066,0.9213471157431182,5.324361281573523,0.418776371621425,450.4650000000002,0.9296535171909578
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,125,tensor([22]),PAIR_22,-0.6942350268363953,-0.5762434005737305,0.7986061382375041,0.26531182037085255,0.05343217207572361,480.5290000000002,0.11119447957505911
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,125,tensor([22]),PAIR_23,-0.6649256944656372,-0.08079181611537933,0.7844756170859595,0.8302486610586419,0.17893883033987218,410.4000000000002,0.4360107951751269
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,125,tensor([22]),PAIR_24,-1.1797534227371216,-0.22070086002349854,0.9348279606387727,0.6015879657412997,0.03920671458253264,513.6490000000003,0.07632977886169857
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,125,tensor([22]),PAIR_25,-1.7170231342315674,-0.349311500787735,0.9817961307435829,0.44739229378072726,0.00814427082231293,541.0330000000002,0.015053186815430716
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,125,tensor([22]),PAIR_26,-2.208570718765259,-0.4308576285839081,0.9948085326874326,0.37080225910972514,0.001925007807594273,608.914,0.0031613787950256897
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,125,tensor([22]),PAIR_27,-1.5367491245269775,-0.35456380248069763,0.9719149080782745,0.4420141755196268,0.01241400875017442,419.4640000000001,0.02959493246184277
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,125,tensor([22]),PAIR_28,-1.3295767307281494,-0.3563377857208252,0.9541350125631647,0.44021234180443164,0.02019033352640011,664.8110000000003,0.030370035282809852
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,125,tensor([22]),PAIR_29,-2.506615400314331,-0.556430459022522,0.9978834101990289,0.27769594684153687,0.0005877684088558011,440.9020000000002,0.0013331044287751039
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,125,tensor([22]),PAIR_30,-1.91471266746521,0.2642427086830139,0.9888189098618899,1.8375649932322702,0.02054597982396566,486.93500000000023,0.042194501984793964
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,125,tensor([22]),PAIR_31,-2.0499727725982666,-0.1325201839208603,0.9920790108564045,0.7370209213507068,0.005837934716621712,526.0440000000002,0.011097806869048425
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,125,tensor([22]),PAIR_32,-1.6962465047836304,-0.773957371711731,0.9808550391607689,0.1682839232488381,0.0032217891204711804,673.687,0.004782323423891481
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,125,tensor([22]),PAIR_33,-1.9122661352157593,-0.7020018100738525,0.9887500902342826,0.19860866396307672,0.0022343295482742985,600.6450000000003,0.003719883705473778
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,125,tensor([22]),PAIR_34,-1.9231690168380737,-0.7749934196472168,0.9890538185808502,0.1678829455255303,0.001837677178903702,1168.4609999999989,0.001572733004271177
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,125,tensor([22]),PAIR_35,-0.9084966778755188,-0.6554129123687744,0.8774239480804316,0.22109915746525055,0.02710146180483339,421.9580000000003,0.06422786581800409
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,125,tensor([22]),PAIR_36,-0.9285325407981873,0.008706815540790558,0.8829955766466333,1.0202504982574667,0.11937382122459994,425.4673053340002,0.2805710796764728
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,125,tensor([22]),PAIR_37,-1.0823774337768555,-0.2988434135913849,0.9181959025237275,0.5025237435723342,0.04110850130333259,389.41,0.1055661161843111
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,125,tensor([22]),PAIR_38,-1.5826969146728516,-0.11660773307085037,0.9748349853334847,0.7645260131026288,0.019239308332660143,521.6350000000003,0.03688270214356807
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,125,tensor([22]),PAIR_39,-0.9415959715843201,-0.4350443482398987,0.8864922862429011,0.36724479716190594,0.04168511731503746,448.44500000000016,0.09295480452460714
Tofacitinib,Cardiac disorders;Vascular disorders,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,125,tensor([22]),PAIR_40,-0.1712532937526703,-0.0753658339381218,0.32619145431999286,0.8406866792929762,0.5664618687469549,312.377,1.8133917309755678
Peficitinib,,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@](O)(C3)C2,125,tensor([22]),PAIR_41,-0.41174566745758057,-0.43653419613838196,0.6131286305695234,0.36598712177373866,0.14158993899452488,326.40000000000015,0.43379270525283337
