Drug,smiles,cmax_free(uM),P35414,P24530,P30518,P35346,Q9Y271,P34998,P30874,P34995,P08173,P30988,P41595,P35408,P21918,P31391,P30968,P08913,Q13639,P43116,P37288,P28222,P32238,P18825,P30872,P47901,P25021,P18089,P48039,P49286,P43088,P41146,P32745,P08912,P21728,Q9UBS5,P07550,P61073,P08172,P08588,P08908,P11229,P14416,P21554,P21917,O43193,P25100,P28223,P28335,P30542,P30556,P35348,P35367,P35368,P21452,P35372,P35462,P41143,P41145,P32246,P25025,P20309,P13945,P25103,P25105,P29274,P25101,P34972,P29275,P0DMS8,P32245,Q9Y5N1,P51681,P32239,P30543,P34969,P30411,P41594,P50406,P47898,P28564,P43115,Q9H3N8,Q9UKP6,Q01726,Q16602,P41597,P49146,P25024,P32247,P30989,P46663,Q9NS75,P29371,P41587,P50052,P33032,Q92847,P41968,P25929,O43614,P49238,O43613,P32241,Q8TDU6,P01275,Q96LB1,Q61224,O75899,P51787,P43681,P46098,Q13936,P14867,Q14524,Q05586,Q92952,Q12809,P56373,P07727,Q9UGI6,P22002,Q99250,Q9H2S1,Q99572,P02708,Q02294,P18507,P12821,P21397,P27338,P22303,P23219,P35354,P42574,Q14432,P07339,O00408,Q08499,Q13370,P14780,P03956,P08253,Q9UDY8,P80457,Q9BYF1,P08311,P56817,P00519,P17948,P10721,P06213,P00533,Q96GD4,P06239,Q16539,P49841,P12931,Q05397,P35968,P43403,P04629,P49840,O75116,P17252,P24941,Q13464,P48736,O14733,Q13315,P07948,P28482,Q9UQM7,O14965,Q15118,Q8TDR2,P10275,P04150,P10276,P03372,P19793,P06401,P37231,Q92731,P55055,P30531,P23975,P31645,Q01959,P31652,P23977,Q9GZV3,P28572,P30536,P01375,Q99720,P35414*Cmax,P24530*Cmax,P30518*Cmax,P35346*Cmax,Q9Y271*Cmax,P34998*Cmax,P30874*Cmax,P34995*Cmax,P08173*Cmax,P30988*Cmax,P41595*Cmax,P35408*Cmax,P21918*Cmax,P31391*Cmax,P30968*Cmax,P08913*Cmax,Q13639*Cmax,P43116*Cmax,P37288*Cmax,P28222*Cmax,P32238*Cmax,P18825*Cmax,P30872*Cmax,P47901*Cmax,P25021*Cmax,P18089*Cmax,P48039*Cmax,P49286*Cmax,P43088*Cmax,P41146*Cmax,P32745*Cmax,P08912*Cmax,P21728*Cmax,Q9UBS5*Cmax,P07550*Cmax,P61073*Cmax,P08172*Cmax,P08588*Cmax,P08908*Cmax,P11229*Cmax,P14416*Cmax,P21554*Cmax,P21917*Cmax,O43193*Cmax,P25100*Cmax,P28223*Cmax,P28335*Cmax,P30542*Cmax,P30556*Cmax,P35348*Cmax,P35367*Cmax,P35368*Cmax,P21452*Cmax,P35372*Cmax,P35462*Cmax,P41143*Cmax,P41145*Cmax,P32246*Cmax,P25025*Cmax,P20309*Cmax,P13945*Cmax,P25103*Cmax,P25105*Cmax,P29274*Cmax,P25101*Cmax,P34972*Cmax,P29275*Cmax,P0DMS8*Cmax,P32245*Cmax,Q9Y5N1*Cmax,P51681*Cmax,P32239*Cmax,P30543*Cmax,P34969*Cmax,P30411*Cmax,P41594*Cmax,P50406*Cmax,P47898*Cmax,P28564*Cmax,P43115*Cmax,Q9H3N8*Cmax,Q9UKP6*Cmax,Q01726*Cmax,Q16602*Cmax,P41597*Cmax,P49146*Cmax,P25024*Cmax,P32247*Cmax,P30989*Cmax,P46663*Cmax,Q9NS75*Cmax,P29371*Cmax,P41587*Cmax,P50052*Cmax,P33032*Cmax,Q92847*Cmax,P41968*Cmax,P25929*Cmax,O43614*Cmax,P49238*Cmax,O43613*Cmax,P32241*Cmax,Q8TDU6*Cmax,P01275*Cmax,Q96LB1*Cmax,Q61224*Cmax,O75899*Cmax,P51787*Cmax,P43681*Cmax,P46098*Cmax,Q13936*Cmax,P14867*Cmax,Q14524*Cmax,Q05586*Cmax,Q92952*Cmax,Q12809*Cmax,P56373*Cmax,P07727*Cmax,Q9UGI6*Cmax,P22002*Cmax,Q99250*Cmax,Q9H2S1*Cmax,Q99572*Cmax,P02708*Cmax,Q02294*Cmax,P18507*Cmax,P12821*Cmax,P21397*Cmax,P27338*Cmax,P22303*Cmax,P23219*Cmax,P35354*Cmax,P42574*Cmax,Q14432*Cmax,P07339*Cmax,O00408*Cmax,Q08499*Cmax,Q13370*Cmax,P14780*Cmax,P03956*Cmax,P08253*Cmax,Q9UDY8*Cmax,P80457*Cmax,Q9BYF1*Cmax,P08311*Cmax,P56817*Cmax,P00519*Cmax,P17948*Cmax,P10721*Cmax,P06213*Cmax,P00533*Cmax,Q96GD4*Cmax,P06239*Cmax,Q16539*Cmax,P49841*Cmax,P12931*Cmax,Q05397*Cmax,P35968*Cmax,P43403*Cmax,P04629*Cmax,P49840*Cmax,O75116*Cmax,P17252*Cmax,P24941*Cmax,Q13464*Cmax,P48736*Cmax,O14733*Cmax,Q13315*Cmax,P07948*Cmax,P28482*Cmax,Q9UQM7*Cmax,O14965*Cmax,Q15118*Cmax,Q8TDR2*Cmax,P10275*Cmax,P04150*Cmax,P10276*Cmax,P03372*Cmax,P19793*Cmax,P06401*Cmax,P37231*Cmax,Q92731*Cmax,P55055*Cmax,P30531*Cmax,P23975*Cmax,P31645*Cmax,Q01959*Cmax,P31652*Cmax,P23977*Cmax,Q9GZV3*Cmax,P28572*Cmax,P30536*Cmax,P01375*Cmax,Q99720*Cmax
BIA 10-2474,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,-1.1802348406614427,0.8332138061523438,1.5156755447387695,0.32119083404541016,1.4179372787475586,0.29728889465332037,0.3765830993652344,0.34869384765624994,0.5905017852783203,-0.632701873779297,0.47753906249999994,0.02458000183105458,0.7080955505371095,-2.8607645034790052,-0.02137088775634767,0.2006540298461914,0.27073860168457037,-1.5110750198364262,0.9900894165039062,-1.259288787841797,-0.7439432144165041,0.359482765197754,1.199483871459961,1.215047836303711,0.010520935058593688,1.4599542617797852,0.1384611129760742,0.3583621978759765,0.6914281845092773,1.2699689865112307,0.4518699645996094,0.2731151580810547,-0.377711296081543,-2.2099390029907235,0.2786741256713868,-0.6146240234375001,-0.5256757736206055,-0.18317508697509763,1.6946125030517578,0.9112577438354492,-0.08695602416992186,-0.04172039031982421,0.1547660827636719,0.32499885559082037,1.2856016159057617,0.17998695373535156,-0.09984016418457033,-0.6846981048583984,-0.15938854217529294,0.8402595520019531,-0.8742952346801758,0.3221607208251953,-0.2872734069824219,0.7734956741333008,0.32614040374755854,0.679102897644043,1.5916519165039062,0.44769287109375,-0.187326431274414,-0.06193351745605466,-0.13407611846923834,0.5675640106201172,-0.17071723937988284,0.42703819274902344,0.9871854782104492,-0.4972028732299804,-0.5639982223510743,0.7154254913330078,0.2261333465576172,0.5271291732788086,-0.6893997192382814,0.09476566314697273,1.9089536666870117,1.5050525665283203,0.1649942398071289,0.3423480987548829,-0.2062120437622071,-0.29656982421875006,0.5164499282836914,0.07275676727294927,0.04752445220947261,-0.3617238998413086,1.240748405456543,1.1548242568969727,-0.5918321609497071,0.36796092987060547,1.206329345703125,-0.5402441024780275,-0.6723098754882814,-0.15132808685302732,0.19002819061279308,0.5061168670654297,1.041600227355957,1.2222890853881836,-0.7881612777709961,-0.6735219955444337,0.2993707656860351,0.2962465286254883,1.0870180130004883,0.5956888198852539,-0.031570434570312486,0.48122119903564453,0.39194679260253906,0.5492238998413086,0.8322114944458008,0.08379173278808594,-0.10301399230957034,0.06847953796386724,1.5216155052185059,1.1241941452026367,-0.41936254501342785,2.0432989597320557,0.8729171752929688,1.856834888458252,0.8499784469604492,0.21395254135131836,1.4369893074035645,0.9087605476379395,0.9165081977844238,-0.17518663406372073,1.3454370498657227,0.3770303726196289,0.028309345245361345,-1.8227701187133798,0.9182448387145996,1.644935131072998,0.5976228713989258,-0.39065599441528326,1.5447826385498047,0.7541780471801758,0.5948047637939453,2.0504415035247803,0.02511358261108392,0.049225330352783196,1.6645708084106445,1.3832101821899414,1.61140775680542,0.2943029403686523,0.7204561233520508,0.6248316764831543,0.9934849739074708,0.5408143997192383,1.5986151695251465,1.2774567604064941,0.8597311973571777,1.0261621475219727,1.873420238494873,1.1219253540039062,-0.11271619796752934,0.38201093673706055,1.1342244148254395,1.5653223991394043,0.8846182823181152,1.463827133178711,1.867748737335205,0.2124743461608886,1.490462303161621,0.6105523109436036,0.6053791046142578,1.3444252014160156,0.962782859802246,0.315948486328125,-0.05424070358276366,0.4207921028137207,0.5121378898620605,0.5158176422119142,0.6777486801147461,1.2477455139160156,-0.7143111228942871,1.4262490272521973,0.6578197479248047,0.3801307678222656,0.6456656455993653,-0.2937440872192382,0.5681824684143066,1.3083529472351074,1.0626311302185059,1.5769257545471191,1.7889776229858398,0.9737110137939453,0.9844679832458496,0.3052225112915039,1.6181154251098633,2.303825616836548,1.320605754852295,0.3487639427185059,0.17392063140869143,0.11599779129028326,-0.3133063316345215,-0.016040802001953063,0.8230829238891602,0.04070663452148437,-1.0519742965698244,0.938748836517334,0.3991074562072755,-0.9833879637411256,-1.788853085039207,-0.3790806128415005,-1.6734989782505445,-0.350870711211578,-0.44445649427511963,-0.41154062772819955,-0.6969307804582558,0.7467367951861048,-0.5636082393393022,-0.029010174544532672,-0.8357190392612419,3.376373937933455,0.02522266630590657,-0.23681887694359607,-0.3195351304200907,1.7834233852641308,-1.1685380247280686,1.4862565018652047,0.8780277011280242,-0.42427408410370604,-1.4156726559085173,-1.434041789475941,-0.012417174112488707,-1.7230888855246589,-0.16341662961112294,-0.4229515515092375,-0.8160476331731376,-1.4988616444400562,-0.5333126756689117,-0.3223400250800183,0.44578803134682693,2.608247007066264,-0.32890091230823604,0.7254006863684528,0.6204208629186959,0.21618961958920024,-2.00004071752218,-1.0754981380971371,0.10262852933074029,0.049239858221450925,-0.18266032303037796,-0.3835749725433831,-1.51731181830263,-0.2124268736629811,0.11783484026798864,0.8081045586887436,0.1881159106775165,-0.9917035984712803,1.0318736969938158,-0.3802253070104999,0.33905008371616846,-0.9129065437130315,-0.3849222674502583,-0.8015009001936411,-1.8785230460634676,-0.5283827243805959,0.2210891807668347,0.07309609510634935,0.15824130631804623,-0.6698588196394034,0.2014864338176774,-0.5040053533754941,-1.1651106955789996,0.5868161538629975,0.6656503520898571,-0.8443700907685469,-0.2668904542426681,-0.6221362158327127,0.8136535677872363,-0.11184573734444331,-2.253013626632422,-1.7763154760436475,-0.19473195032882265,-0.40405115378471707,0.24337863861215892,0.3500220392318085,-0.6095321988175161,-0.08587007162943096,-0.05609001428096925,0.4269191492926425,-1.4643744966149421,-1.3629638228307674,0.6985009361767949,-0.43428030943547036,-1.4237519231111502,0.6376149122064388,0.7934835387720262,0.17860268047458366,-0.2242778912690721,-0.597336759957036,-1.2293328783663804,-1.4425881639353433,0.9302154000855707,0.7949141250933617,-0.3533278079381517,-0.3496404745088087,-1.2829365313697494,-0.7030526994210755,0.03726052681470526,-0.5679540251667423,-0.46258926031502123,-0.648213181916663,-0.9822050005438607,-0.09889392239589279,0.12158070279938483,-0.08082193657735406,-1.795863633349544,-1.3268130978357606,0.4949462864933001,-2.4115726221630545,-1.0302472632925337,-2.1915012287141327,-1.0031741769140263,-0.252514243550884,-1.6959848462556428,-1.0725508601408689,-1.0816949067770054,0.2067613691402099,-1.5879316821682727,-0.4449843817532521,-0.03341167557488882,2.151296800622125,-1.0837445509085175,-1.9414097523203493,-0.705335334401145,0.4610658153221593,-1.8232062912653917,-0.8901072073440528,-0.702009305621014,-2.420002501198178,-0.029639925171430607,-0.058097449925423955,-1.964584462834226,-1.6325128489782306,-1.9018395770938576,-0.3473465839321904,-0.8503074179479684,-0.7374481141343178,-1.1725455798792213,-0.638287996880049,-1.8867413198834764,-1.5076989760702413,-1.01468471272452,-1.2111123186733992,-2.2110758366719185,-1.324135391416833,0.1330315839481706,-0.4508626170507931,-1.3386511715058207,-1.847448032332082,-1.04405731747792,-1.7276597832830722,-2.2043821334044265,-0.2507696260858406,-1.7590955388838427,-0.7205951094219997,-0.7144895110741755,-1.586737463374459,-1.1363098751302718,-0.37289341141869864,0.06401676815036761,-0.49663350041594506,-0.6044429808380365,-0.6087859527663396,-0.7999026054837305,-1.4726327278026987,0.8430548743118351,-1.6833087934225346,-0.7763817853759822,-0.4486435761912235,-0.7620370903545345,0.3466870059744386,-0.6705887450755844,-1.5441637322089559,-1.254154282655327,-1.8611427166528445,-2.111413719811579,-1.149207663215389,-1.161903413342457,-0.3602342419804135,-1.909756200926362,-2.719055259798833,-1.5586249226546824,-0.41162335636283237,-0.20526718869837443,-0.13690463472056674,0.36977504839489056,0.018931913394856822,-0.9714311435274773,-0.04804338830832768,1.24157671629202,-1.1079440834881504,-0.4710405249835875
Acomplia,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-3.8376116458610423,0.0822000503540039,0.1566486358642578,-0.40390014648437506,-0.18881797790527344,1.0946502685546875,-0.762777328491211,-0.6162815093994142,-1.2532444000244147,0.3009691238403321,0.21981620788574222,-0.9871816635131837,-1.338095664978028,-1.4420442581176767,-0.890938758850098,-0.579066276550293,-0.5589475631713867,0.006929397583007821,0.5865821838378907,-0.14321613311767578,0.8342342376708984,-0.3932743072509766,-0.582317352294922,0.3129310607910156,-0.8050785064697267,-0.1941432952880859,-0.7013635635375977,-0.7667036056518556,-0.20026302337646484,-0.21323871612548828,-0.18407726287841797,-0.5180397033691407,0.18166637420654302,-1.7235031127929699,-1.2584743499755866,0.35289859771728516,-0.14010047912597656,-0.36965751647949213,0.8039102554321289,1.4108476638793945,0.03453254699707024,0.8887920379638672,-1.3049736022949225,0.7859287261962891,-0.2987174987792969,-0.37719058990478516,-0.3993186950683594,-0.39329624176025396,-0.5016975402832031,0.337076187133789,-0.34807395935058594,-0.20335006713867193,0.05414295196533203,-0.12431049346923827,1.0344724655151367,0.17257690429687497,0.19298171997070318,0.10225868225097652,0.2032537460327148,0.40984630584716797,0.2176971435546874,0.9409446716308594,-1.135638236999512,0.3378820419311523,-0.5016946792602539,-1.4765043258667003,0.8156700134277344,-0.5995063781738282,-0.9175872802734376,-0.01666450500488278,-0.0699357986450195,0.39857387542724615,0.10589313507080084,0.13823127746582028,-0.9240293502807619,0.8074655532836914,0.3556394577026368,0.398961067199707,0.5683326721191406,0.8117551803588867,0.3909301757812501,0.3326034545898437,0.025214195251464778,0.5732479095458984,0.4676656723022461,-0.050901412963867146,0.5680198669433594,0.6438560485839844,-0.0952262878417969,0.9845933914184569,-0.8255071640014648,0.3924903869628906,-1.012265205383301,0.5101776123046875,-0.2668752670288086,0.5848331451416016,-0.6774110794067385,0.9187679290771484,0.7260456085205078,0.1949319839477539,0.2270345687866211,0.32273292541503906,0.28536510467529297,-0.5321092605590821,-0.30829811096191406,-0.565227508544922,0.9330902099609375,0.2614068984985351,0.7369613647460938,-0.07591390609741208,-0.13746595382690427,0.4106521606445312,-0.6166658401489258,0.5740060806274414,0.35398817062377924,-0.09933137893676759,0.3608107566833496,0.7501640319824219,-0.06916236877441409,0.6937475204467773,-0.415914535522461,0.43680238723754894,0.23008918762207028,-0.03706216812133787,-0.12893438339233396,0.47643232345581055,-0.18784952163696292,0.7639126777648926,0.5637168884277345,0.7894530296325685,1.5123796463012695,0.7391757965087891,1.0925240516662598,1.2545771598815918,1.092038631439209,0.48719835281372065,-0.10557746887207031,0.4193596839904785,-0.28405284881591797,0.7770280838012695,-0.023611545562744085,1.1417832374572754,0.43580961227417,-0.0038008689880370443,0.5913310050964355,0.6166400909423828,0.8090925216674805,1.0732855796813965,0.6275057792663574,-0.8855366706848145,0.8256402015686035,-0.5572090148925781,0.5728878974914551,0.9765348434448242,-0.6554975509643556,0.8447494506835938,1.1405248641967773,1.5036873817443848,0.0016512870788574796,0.9831299781799316,-0.2887811660766602,0.10570907592773439,0.4818711280822755,0.5739259719848633,0.30333709716796875,0.4962658882141113,1.0168390274047852,0.9275660514831543,0.728240966796875,0.7009754180908204,-0.002991199493408149,0.33148622512817383,0.015609741210937486,0.5253052711486816,0.5506486892700195,-1.202569961547852,0.23117160797119143,-0.8836464881896976,-0.06363725662231445,-0.03075504302978516,-0.023522853851318356,0.7115507125854492,0.8259158134460449,0.4687647819519043,0.12044048309326166,0.2062091827392578,0.25627946853637695,0.46672725677490234,-0.09211349487304689,0.39191818237304693,0.6263527870178223,-0.5199375152587892,0.683103084564209,-0.1003689765930176,0.1449327468872071,-0.3154518705288895,-0.6011566293009215,1.5500119059134185,0.7246100709572103,-4.200842618750387,2.9272431590166454,2.3650490976000134,4.809465304643829,-1.1550026146942527,-0.8435692393313362,3.7884198484786706,5.135091507195856,5.534005838799443,3.419076956712119,2.2222314866147954,2.1450236778521643,-0.026592336863352172,-2.2510746199508924,0.5496079003275779,-3.2014670258618483,1.5092340615242816,2.23470785275396,-1.2009078832432514,3.0895786522606374,0.7450465709633977,2.691560979414486,2.942310685973213,0.7685317107448636,0.8183273803516307,0.7064170477604413,1.9880351986678144,-0.6971649933163796,6.6141356173320585,4.8295358214837165,-1.3542877684078845,0.5376512302845595,1.4186019902217692,-3.0850953584734633,-5.4142854254394095,-0.13252250451720052,-3.4108386756387064,5.007981893708231,-3.016089232467613,1.1463617521379115,1.4475110005278,1.5324300746043702,1.5093182376525307,1.9253203232906597,-1.2935675012870647,1.3357726800247716,0.7803785858379922,-0.2077796230034532,0.4770553974402818,-3.969903580983474,-0.662283137736334,-0.740588895997865,-0.39242910989675134,-0.7800089428400289,-1.5728309563322185,-0.8354370933761515,-3.61098022996148,4.3581385237944295,-1.296660059042299,1.9253093437956708,5.666250196110257,-3.130224742709906,2.3006726586478576,3.5213436328713046,0.06395189847924779,0.2683864353427198,-1.5295717460755682,-0.40637672836444166,-0.530477960225081,3.5460657957548642,-3.098739210913124,-1.3648061246073444,-1.5310576377307454,-2.1810400812477395,-3.1152011337332945,-1.5002381952966297,-1.2764028907875986,-0.09676228933803542,-2.199902853638837,-1.7947192303965336,0.1953398551809188,-2.1798396564622755,-2.4708694703039713,0.3654415112137956,-3.7784870653452898,3.167975906313743,-1.5062256798972962,3.884680740878876,-1.9578635464380485,1.0241636327420314,-2.2443624886809515,2.599640647366599,-3.525874504470097,-2.786281082684568,-0.7480732517486981,-0.871270505188577,-1.2385236330755571,-1.0951204490242596,2.0420286951920414,1.1831284210244013,2.1691236693530143,-3.5808378563850187,-1.0031781579863936,-2.828171515899257,0.2913280901222302,0.5275409453155241,-1.5759235140874526,2.3665240097602016,-2.2028124198109214,-1.358469126082861,0.38119525660717557,-1.3846515617999573,-2.8788382254418177,0.2654183118640276,-2.662333563753774,1.5961184652038825,-1.6762779282027225,-0.8829929460051633,0.14223020800330607,0.49480009125833335,-1.8283622329586535,0.7208935119034348,-2.9316001886114456,-2.163326495998824,-3.0296141403782273,-5.803925743608956,-2.836669645020741,-4.19268302405773,-4.814579919392868,-4.190820169741263,-1.8696780726022513,0.4051653240839887,-1.609339607086467,1.0900845206559728,-2.981932023556842,0.09061194222836531,-4.381720649114964,-1.6724680434415402,0.014586259092883035,-2.2692987517167964,-2.3664251943053003,-3.1049828837302007,-4.118853239920047,-2.408123486357682,3.3983458402570585,-3.1684864528307313,2.1383518047305166,-2.198521267186055,-3.747561487792947,2.515545035414203,-3.2418203297780774,-4.376891501235637,-5.77056820791655,-0.006336998524483325,-3.772871053658418,1.108229966041123,-0.40567038085348267,-1.8492342529327384,-2.2025049939512296,-1.1640899767134796,-1.9044757520540476,-3.902233293534619,-3.559638281477096,-2.794706015172792,-2.6900714279276454,0.011479062010996762,-1.272115397994395,-0.05990412465997075,-2.0159176261923735,-2.1131758227207453,4.6149964893987026,-0.8871468549426677,3.3910920539009957,0.24421507712444168,0.118025911300061,0.0902715778837066,-2.7306553012386434,-3.169544144181338,-1.79893718638814,-0.4622038005518309,-0.7913507611636637,-0.9835010730502788,-1.7911179560401422,0.3534958206657662,-1.5040297808994967,-2.403698749877116,1.9953182636771827,-2.621484352647209,0.3851771534565187,-0.5561955973209767
Rubraca,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,-2.129762092298995,-0.6794509887695315,1.133540153503418,0.5556097030639648,-0.5574684143066407,0.8516225814819336,0.4050664901733399,-0.4118490219116211,0.41791534423828125,0.16029262542724607,1.1682968139648438,-0.8616323471069337,0.11054325103759764,-2.599417686462411,-0.8486280441284181,0.5315618515014648,1.1222305297851562,0.19312477111816403,0.7513914108276367,0.1552667617797852,0.011425971984863349,1.6167612075805664,1.3721141815185547,1.6670217514038086,1.0351486206054688,0.6756229400634766,0.9880352020263672,0.32184886932373047,0.811065673828125,0.6890296936035156,0.036540031433105524,0.8768510818481445,0.17658710479736328,-0.3464374542236328,0.11918640136718753,0.12107276916503908,1.3121776580810547,0.4146280288696289,0.1740684509277344,0.29806709289550787,0.17111396789550787,0.5020818710327148,-0.05751991271972655,1.122797966003418,-0.08426952362060551,0.6365623474121094,-0.1160650253295898,-0.6802167892456056,-0.30147266387939453,1.0581493377685547,-0.02911472320556641,0.8363113403320312,0.5641756057739258,1.3158655166625977,0.40770721435546875,0.08836936950683606,1.7322940826416016,1.7112102508544922,0.3836669921875,0.4092197418212891,0.3419294357299805,-0.5097951889038086,0.640904426574707,-0.32942008972167974,-0.1703433990478515,1.2929563522338867,0.546194076538086,-0.20200920104980463,-1.6438579559326179,1.8376874923706055,0.09273529052734372,0.7212343215942384,2.347714900970459,0.18407726287841797,-0.1544208526611328,1.25396728515625,0.5689725875854492,-0.7175111770629885,1.3619203567504883,0.3899822235107422,-0.24803638458251953,-0.6653680801391603,0.030032157897949198,0.7380313873291016,1.296574592590332,0.663768768310547,1.3701171875,0.848409652709961,-0.4816770553588867,0.06329631805419923,0.34529972076416016,1.626725196838379,1.3323593139648438,1.5063447952270508,-0.15474319458007807,1.44921875,0.24073505401611325,2.628239870071411,1.360518455505371,1.3373794555664062,0.7300319671630859,2.1651315689086914,1.7247238159179688,0.15936470031738278,0.0798711776733398,0.6359720230102539,0.5347471237182616,0.6022634506225586,1.677269458770752,1.1762280464172363,0.5847659111022949,2.341456174850464,0.3157176971435547,2.0953938961029053,1.3290328979492188,0.4996776580810547,1.4389243125915527,0.9286627769470215,1.467684268951416,1.2396488189697266,2.027024269104004,1.7218141555786133,0.5114755630493164,0.15822887420654294,1.3682470321655273,2.1013588905334473,0.4905176162719727,1.2934017181396484,0.3303003311157227,0.5622305870056152,0.04230070114135738,-1.4531011581420905,-1.4261398315429688,1.3486509323120117,1.3194622993469238,1.8650975227355957,-0.033633232116699184,-0.20567655563354492,-0.6964588165283204,1.6478753089904785,0.5321707725524902,1.7693872451782227,0.34730625152587896,0.19161176681518557,-0.47590494155883784,0.3294210433959961,0.09091377258300791,0.1588916778564453,-0.07693004608154298,0.33636474609375006,0.34338331222534174,0.012856483459472634,-0.2401142120361328,-0.3232355117797852,-0.6662826538085938,-0.15745019912719727,0.3632955551147461,0.45613050460815424,0.6706695556640625,0.4423813819885254,-0.21268224716186523,-0.8603682518005373,-1.5333476066589369,0.5218300819396973,0.06069374084472646,-1.2930812835693364,0.9505534172058105,0.2743482589721681,-0.5624580383300782,-0.4917445182800293,-0.20171308517456057,0.2788071632385254,0.7521052360534668,-0.3322901725769043,-0.8521308898925782,-0.4257798194885254,0.291356086730957,-0.0815424919128418,0.42132091522216797,0.8977017402648926,0.24852991104125977,1.216322898864746,-0.2499017715454102,0.6089115142822266,0.7941899299621582,-0.2638883590698243,-0.38969039916992193,0.09332752227783203,-0.15889310836791998,-0.1696591377258301,0.9901585578918457,-0.23112726211547852,2.8996946811676025,-0.17984724044799805,-0.7429294586181642,1.4470689594564183,-2.4141708490303633,-1.1833164836991332,1.1872750964443142,-1.8137534909860342,-0.8626952556317827,0.8771404346177888,-0.8900602579487766,-0.34138515731003066,-2.4881942669360155,1.835071910366957,-0.235430825619367,5.536141250679197,1.8073758388465435,-1.1321002810400875,-2.390084041157044,-0.41130981661138555,-1.6002849432597614,-0.330681263432605,-0.02433460200103227,-3.4433167322046367,-2.92227677010408,-3.5503597331777104,-2.2046202920611218,-1.4389161264347883,-2.104279919132736,-0.6854615213349741,-1.7273769264840817,-1.4674693219051589,-0.07782157379764187,-1.8674841947115417,-0.37608852178625435,0.7378293573580615,-0.2538386795493691,-0.2578561941773669,-2.794626234542702,-0.883059058291189,-0.37072438825109655,-0.6348119954106157,-0.3644320422867199,-1.069314936156029,0.12250372966282039,-2.3912925453044953,0.1794740369432604,-1.355726356903174,0.24719089118868304,1.4486999322806255,0.6420650513947309,-2.253606347570753,0.06200743381099322,-1.7811441899989238,-1.2015598185771292,-2.802480495951432,-0.868319369891098,-0.1882057332960222,-3.689374269923946,-3.6444707242233516,-0.8171194160273122,-0.8715406935513633,-0.7282283504588981,1.0857424681637369,-1.3649739525054356,0.7015864195309673,0.36279091396547486,-2.753689425984919,-1.1632634392490715,0.4302315386914803,3.5010263596694013,-3.9138371587429144,-0.19750410638347074,-1.5360575177963913,-5.0000741996123725,-0.3920407765326116,0.32887967825816905,-2.6706519889088653,-1.2117762485967596,1.528128105709585,-2.9005663485375135,-0.8305693563036526,0.528258489394745,1.4170757145061434,-0.06396135144099008,-1.5718312716603573,-2.7613954171369026,-1.4136695607997973,-2.9180236479448145,-1.8069107170822305,1.0258575332335615,-0.134806098773934,-0.7354062557649365,-3.464537658814,-2.837608360203819,-3.208156042806465,0.3295661898578976,-3.0864911571989344,-0.5127083923310689,-5.597525644746927,-2.8975806324085163,-2.8483000674848005,-1.5547944098304052,-4.611215140301581,-3.67325140282736,-0.33940889758655146,-0.17010660647595696,-1.354469106369943,-1.1388841530610745,-1.282677866713113,-3.5721849118608,-2.5050859051583325,-1.2454122703343518,-4.986744601975926,-0.6724035832442775,-4.462690488354666,-2.830523885470525,-1.064194534549769,-3.0645664546448788,-1.9778307788708833,-3.1258183194762887,-2.640157062404943,-4.317079448507784,-3.6670545185351346,-1.0893212653197186,-0.33698985819224136,-2.914040662006744,-4.475394507373609,-1.044685824740912,-2.7546379494082127,-0.7034611242840725,-1.1974173913355712,-0.09009042976853178,3.0947597628867918,3.0373385515378897,-2.8723056313818205,-2.8101407873667474,-3.972214002363035,0.071630782803639,0.4380421314629493,1.4832915862894376,-3.5095823659234147,-1.1333971380117642,-3.7683738813779266,-0.7396796889182771,-0.40808747740141676,1.0135643040697815,-0.7015884506303747,-0.19362470651518193,-0.3384014722804409,0.1638426959032851,-0.7163768854162453,-0.7313247615056029,-0.027381251112253858,0.5113861466167987,0.6884147398734518,1.4190235388379175,0.33533146552603305,-0.7737331015841065,-0.971449457855659,-1.428366596112331,-0.9421670976980028,0.4529625877103061,1.832379688102341,3.265665606979594,-1.1113739271364458,-0.1292632284909176,2.7539555000073,-2.0244526346702068,-0.5842965220471512,1.1979018085442559,1.0472988341286367,0.4296008823254575,-0.5937929273268293,-1.601805221166261,0.7076990131977818,1.814836066970222,0.9068097192125703,-0.6205191488801703,0.17366610818756784,-0.8973133139328919,-1.9118911366070066,-0.5293095833381165,-2.590478401997361,0.5322313198357783,-1.2968366606826642,-1.6914356069189984,0.5620194237458974,0.8299478398849635,-0.19876541911551662,0.3384045189295522,0.3613336001406073,-2.108802161963493,0.49224608135039977,-6.175659811191781,0.38303183511072875,1.582262998217181
